cod_cand,lista,num_lista,cod_lista,desc_lista
1350248,0,11,418008,MASTELLA NOI DI CENTRO EUROPEISTI
1350249,0,14,418065,LEGA PER SALVINI PREMIER
1350249,1,15,418203,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350249,2,16,417979,FRATELLI D'ITALIA CON GIORGIA MELONI
1350249,3,17,418079,FORZA ITALIA
1350252,0,14,418065,LEGA PER SALVINI PREMIER
1350252,1,15,418203,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350252,2,16,417979,FRATELLI D'ITALIA CON GIORGIA MELONI
1350252,3,17,418079,FORZA ITALIA
1350264,0,10,416838,ITALIA SOVRANA E POPOLARE
1350269,0,3,416714,ITALEXIT PER L'ITALIA
1350280,0,14,418061,LEGA PER SALVINI PREMIER
1350280,1,15,418199,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350280,2,16,417975,FRATELLI D'ITALIA CON GIORGIA MELONI
1350280,3,17,418075,FORZA ITALIA
1350286,0,14,418061,LEGA PER SALVINI PREMIER
1350286,1,15,418199,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350286,2,16,417975,FRATELLI D'ITALIA CON GIORGIA MELONI
1350286,3,17,418075,FORZA ITALIA
1350297,0,1,416798,UNIONE POPOLARE CON DE MAGISTRIS
1350305,0,10,417560,VITA
1350311,0,11,417146,ITALIA SOVRANA E POPOLARE
1350317,0,1,418004,ITALIA SOVRANA E POPOLARE
1350323,0,13,418006,MOVIMENTO 5 STELLE
1350324,0,14,418065,LEGA PER SALVINI PREMIER
1350324,1,15,418203,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350324,2,16,417979,FRATELLI D'ITALIA CON GIORGIA MELONI
1350324,3,17,418079,FORZA ITALIA
1350327,0,4,416684,MOVIMENTO 5 STELLE
1350328,0,14,418065,LEGA PER SALVINI PREMIER
1350328,1,15,418203,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350328,2,16,417979,FRATELLI D'ITALIA CON GIORGIA MELONI
1350328,3,17,418079,FORZA ITALIA
1350339,0,2,417029,AZIONE - ITALIA VIVA - CALENDA
1350425,0,3,416657,VITA
1350443,0,13,418012,AZIONE - ITALIA VIVA - CALENDA
1350445,0,11,416825,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350445,1,12,417039,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350445,2,13,416689,ALLEANZA VERDI E SINISTRA
1350445,3,14,419818,+EUROPA
1350449,0,1,416798,UNIONE POPOLARE CON DE MAGISTRIS
1350450,0,13,418012,AZIONE - ITALIA VIVA - CALENDA
1350455,0,4,416684,MOVIMENTO 5 STELLE
1350456,0,6,417068,AZIONE - ITALIA VIVA - CALENDA
1350465,0,6,417072,AZIONE - ITALIA VIVA - CALENDA
1350466,0,9,418212,ITALEXIT PER L'ITALIA
1350467,0,13,418022,AZIONE - ITALIA VIVA - CALENDA
1350468,0,6,417072,AZIONE - ITALIA VIVA - CALENDA
1350471,0,13,418022,AZIONE - ITALIA VIVA - CALENDA
1350478,0,9,418216,ITALEXIT PER L'ITALIA
1350479,0,9,418216,ITALEXIT PER L'ITALIA
1350508,0,11,416825,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350508,1,12,417039,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350508,2,13,416689,ALLEANZA VERDI E SINISTRA
1350508,3,14,419818,+EUROPA
1350515,0,5,416843,FRATELLI D'ITALIA CON GIORGIA MELONI
1350515,1,6,419807,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350515,2,7,419681,LEGA PER SALVINI PREMIER
1350515,3,8,417034,FORZA ITALIA
1350519,0,13,418012,AZIONE - ITALIA VIVA - CALENDA
1350528,0,13,418016,AZIONE - ITALIA VIVA - CALENDA
1350530,0,13,418016,AZIONE - ITALIA VIVA - CALENDA
1350532,0,13,418019,AZIONE - ITALIA VIVA - CALENDA
1350533,0,13,418019,AZIONE - ITALIA VIVA - CALENDA
1350534,0,9,418212,ITALEXIT PER L'ITALIA
1350536,0,9,418212,ITALEXIT PER L'ITALIA
1350538,0,2,417029,AZIONE - ITALIA VIVA - CALENDA
1350539,0,13,418022,AZIONE - ITALIA VIVA - CALENDA
1350546,0,6,417075,AZIONE - ITALIA VIVA - CALENDA
1350548,0,6,417075,AZIONE - ITALIA VIVA - CALENDA
1350549,0,9,418216,ITALEXIT PER L'ITALIA
1350558,0,3,416714,ITALEXIT PER L'ITALIA
1350561,0,5,416843,FRATELLI D'ITALIA CON GIORGIA MELONI
1350561,1,6,419807,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350561,2,7,419681,LEGA PER SALVINI PREMIER
1350561,3,8,417034,FORZA ITALIA
1350567,0,2,417029,AZIONE - ITALIA VIVA - CALENDA
1350572,0,11,416825,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350572,1,12,417039,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350572,2,13,416689,ALLEANZA VERDI E SINISTRA
1350572,3,14,419818,+EUROPA
1350575,0,1,416798,UNIONE POPOLARE CON DE MAGISTRIS
1350635,0,11,418760,ALLEANZA VERDI E SINISTRA
1350635,1,12,418272,+EUROPA
1350635,2,13,418923,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350635,3,14,418938,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350637,0,11,418760,ALLEANZA VERDI E SINISTRA
1350637,1,12,418272,+EUROPA
1350637,2,13,418923,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350637,3,14,418938,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350639,0,4,418276,+EUROPA
1350639,1,8,418719,ALLEANZA VERDI E SINISTRA
1350639,2,10,418927,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350639,3,11,419049,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350644,0,6,418279,+EUROPA
1350644,1,11,418722,ALLEANZA VERDI E SINISTRA
1350644,2,13,419052,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350644,3,18,421424,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350646,0,6,418279,+EUROPA
1350646,1,11,418722,ALLEANZA VERDI E SINISTRA
1350646,2,13,419052,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350646,3,18,421424,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350647,0,7,418288,+EUROPA
1350647,1,11,418734,ALLEANZA VERDI E SINISTRA
1350647,2,13,418784,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350647,3,14,419162,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350648,0,7,418288,+EUROPA
1350648,1,11,418734,ALLEANZA VERDI E SINISTRA
1350648,2,13,418784,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350648,3,14,419162,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350649,0,2,418397,AZIONE - ITALIA VIVA - CALENDA
1350651,0,2,418397,AZIONE - ITALIA VIVA - CALENDA
1350654,0,2,418403,AZIONE - ITALIA VIVA - CALENDA
1350655,0,1,418481,AZIONE - ITALIA VIVA - CALENDA
1350657,0,2,418403,AZIONE - ITALIA VIVA - CALENDA
1350658,0,2,418403,AZIONE - ITALIA VIVA - CALENDA
1350663,0,5,418474,AZIONE - ITALIA VIVA - CALENDA
1350680,0,9,418216,ITALEXIT PER L'ITALIA
1350682,0,10,416838,ITALIA SOVRANA E POPOLARE
1350694,0,10,416838,ITALIA SOVRANA E POPOLARE
1350700,0,3,418135,FRATELLI D'ITALIA CON GIORGIA MELONI
1350700,1,4,418263,FORZA ITALIA
1350700,2,5,418119,LEGA PER SALVINI PREMIER
1350700,3,6,418416,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350709,0,13,417590,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350709,1,14,416556,LEGA PER SALVINI PREMIER
1350709,2,15,417768,FRATELLI D'ITALIA CON GIORGIA MELONI
1350709,3,16,417606,FORZA ITALIA
1350712,0,1,416798,UNIONE POPOLARE CON DE MAGISTRIS
1350715,0,13,417590,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350715,1,14,416556,LEGA PER SALVINI PREMIER
1350715,2,15,417768,FRATELLI D'ITALIA CON GIORGIA MELONI
1350715,3,16,417606,FORZA ITALIA
1350718,0,13,417590,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350718,1,14,416556,LEGA PER SALVINI PREMIER
1350718,2,15,417768,FRATELLI D'ITALIA CON GIORGIA MELONI
1350718,3,16,417606,FORZA ITALIA
1350720,0,3,418139,FRATELLI D'ITALIA CON GIORGIA MELONI
1350720,1,4,418267,FORZA ITALIA
1350720,2,5,418123,LEGA PER SALVINI PREMIER
1350720,3,6,418420,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350721,0,3,418139,FRATELLI D'ITALIA CON GIORGIA MELONI
1350721,1,4,418267,FORZA ITALIA
1350721,2,5,418123,LEGA PER SALVINI PREMIER
1350721,3,6,418420,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350722,0,3,418139,FRATELLI D'ITALIA CON GIORGIA MELONI
1350722,1,4,418267,FORZA ITALIA
1350722,2,5,418123,LEGA PER SALVINI PREMIER
1350722,3,6,418420,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350726,0,13,417594,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350726,1,14,416560,LEGA PER SALVINI PREMIER
1350726,2,15,417772,FRATELLI D'ITALIA CON GIORGIA MELONI
1350726,3,16,417610,FORZA ITALIA
1350739,0,8,418246,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350739,1,9,420334,ALLEANZA VERDI E SINISTRA
1350739,2,10,418630,+EUROPA
1350739,3,11,419912,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350744,0,8,418246,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350744,1,9,420334,ALLEANZA VERDI E SINISTRA
1350744,2,10,418630,+EUROPA
1350744,3,11,419912,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350745,0,8,418246,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350745,1,9,420334,ALLEANZA VERDI E SINISTRA
1350745,2,10,418630,+EUROPA
1350745,3,11,419912,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350757,0,8,418250,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350757,1,9,420338,ALLEANZA VERDI E SINISTRA
1350757,2,10,418634,+EUROPA
1350757,3,11,419916,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350782,0,4,416684,MOVIMENTO 5 STELLE
1350784,0,3,416714,ITALEXIT PER L'ITALIA
1350790,0,5,416843,FRATELLI D'ITALIA CON GIORGIA MELONI
1350790,1,6,419807,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350790,2,7,419681,LEGA PER SALVINI PREMIER
1350790,3,8,417034,FORZA ITALIA
1350794,0,3,418135,FRATELLI D'ITALIA CON GIORGIA MELONI
1350794,1,4,418263,FORZA ITALIA
1350794,2,5,418119,LEGA PER SALVINI PREMIER
1350794,3,6,418416,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350796,0,2,417029,AZIONE - ITALIA VIVA - CALENDA
1350797,0,3,418135,FRATELLI D'ITALIA CON GIORGIA MELONI
1350797,1,4,418263,FORZA ITALIA
1350797,2,5,418119,LEGA PER SALVINI PREMIER
1350797,3,6,418416,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350799,0,15,418468,AZIONE - ITALIA VIVA - CALENDA
1350800,0,11,416825,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350800,1,12,417039,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350800,2,13,416689,ALLEANZA VERDI E SINISTRA
1350800,3,14,419818,+EUROPA
1350803,0,15,418468,AZIONE - ITALIA VIVA - CALENDA
1350806,0,15,418468,AZIONE - ITALIA VIVA - CALENDA
1350807,0,3,418139,FRATELLI D'ITALIA CON GIORGIA MELONI
1350807,1,4,418267,FORZA ITALIA
1350807,2,5,418123,LEGA PER SALVINI PREMIER
1350807,3,6,418420,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350808,0,15,418468,AZIONE - ITALIA VIVA - CALENDA
1350809,0,15,418468,AZIONE - ITALIA VIVA - CALENDA
1350810,0,4,416684,MOVIMENTO 5 STELLE
1350814,0,10,416838,ITALIA SOVRANA E POPOLARE
1350818,0,3,416714,ITALEXIT PER L'ITALIA
1350824,0,5,416843,FRATELLI D'ITALIA CON GIORGIA MELONI
1350824,1,6,419807,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350824,2,7,419681,LEGA PER SALVINI PREMIER
1350824,3,8,417034,FORZA ITALIA
1350828,0,13,417594,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350828,1,14,416560,LEGA PER SALVINI PREMIER
1350828,2,15,417772,FRATELLI D'ITALIA CON GIORGIA MELONI
1350828,3,16,417610,FORZA ITALIA
1350830,0,9,418387,ITALEXIT PER L'ITALIA
1350835,0,9,418387,ITALEXIT PER L'ITALIA
1350836,0,13,417594,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350836,1,14,416560,LEGA PER SALVINI PREMIER
1350836,2,15,417772,FRATELLI D'ITALIA CON GIORGIA MELONI
1350836,3,16,417610,FORZA ITALIA
1350841,0,9,418387,ITALEXIT PER L'ITALIA
1350853,0,13,417598,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350853,1,14,416564,LEGA PER SALVINI PREMIER
1350853,2,15,417776,FRATELLI D'ITALIA CON GIORGIA MELONI
1350853,3,16,417614,FORZA ITALIA
1350858,0,13,417598,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350858,1,14,416564,LEGA PER SALVINI PREMIER
1350858,2,15,417776,FRATELLI D'ITALIA CON GIORGIA MELONI
1350858,3,16,417614,FORZA ITALIA
1350860,0,13,417598,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350860,1,14,416564,LEGA PER SALVINI PREMIER
1350860,2,15,417776,FRATELLI D'ITALIA CON GIORGIA MELONI
1350860,3,16,417614,FORZA ITALIA
1350871,0,11,418760,ALLEANZA VERDI E SINISTRA
1350871,1,12,418272,+EUROPA
1350871,2,13,418923,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350871,3,14,418938,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350875,0,8,418328,AZIONE - ITALIA VIVA - CALENDA
1350881,0,8,418328,AZIONE - ITALIA VIVA - CALENDA
1350885,0,8,418328,AZIONE - ITALIA VIVA - CALENDA
1350895,0,8,418250,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350895,1,9,420338,ALLEANZA VERDI E SINISTRA
1350895,2,10,418634,+EUROPA
1350895,3,11,419916,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350898,0,8,418250,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350898,1,9,420338,ALLEANZA VERDI E SINISTRA
1350898,2,10,418634,+EUROPA
1350898,3,11,419916,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350903,0,8,418250,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350903,1,9,420338,ALLEANZA VERDI E SINISTRA
1350903,2,10,418634,+EUROPA
1350903,3,11,419916,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350913,0,6,418279,+EUROPA
1350913,1,11,418722,ALLEANZA VERDI E SINISTRA
1350913,2,13,419052,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350913,3,18,421424,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350918,0,2,418144,MASTELLA NOI DI CENTRO EUROPEISTI
1350926,0,12,418237,ITALEXIT PER L'ITALIA
1350932,0,9,418391,ITALEXIT PER L'ITALIA
1350934,0,12,418283,AZIONE - ITALIA VIVA - CALENDA
1350935,0,9,418391,ITALEXIT PER L'ITALIA
1350936,0,12,418237,ITALEXIT PER L'ITALIA
1350938,0,9,418394,ITALEXIT PER L'ITALIA
1350939,0,2,418148,MASTELLA NOI DI CENTRO EUROPEISTI
1350940,0,9,418394,ITALEXIT PER L'ITALIA
1350942,0,7,418288,+EUROPA
1350942,1,11,418734,ALLEANZA VERDI E SINISTRA
1350942,2,13,418784,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350942,3,14,419162,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350943,0,7,418288,+EUROPA
1350943,1,11,418734,ALLEANZA VERDI E SINISTRA
1350943,2,13,418784,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1350943,3,14,419162,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1350944,0,2,418148,MASTELLA NOI DI CENTRO EUROPEISTI
1350947,0,2,418148,MASTELLA NOI DI CENTRO EUROPEISTI
1350949,0,2,418148,MASTELLA NOI DI CENTRO EUROPEISTI
1350950,0,2,418397,AZIONE - ITALIA VIVA - CALENDA
1350955,0,12,418283,AZIONE - ITALIA VIVA - CALENDA
1350960,0,2,418397,AZIONE - ITALIA VIVA - CALENDA
1350961,0,13,418293,PARTITO COMUNISTA ITALIANO
1350966,0,2,418397,AZIONE - ITALIA VIVA - CALENDA
1350967,0,8,418565,AZIONE - ITALIA VIVA - CALENDA
1350974,0,12,418283,AZIONE - ITALIA VIVA - CALENDA
1350976,0,8,418565,AZIONE - ITALIA VIVA - CALENDA
1350977,0,13,418293,PARTITO COMUNISTA ITALIANO
1350979,0,12,418310,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1350979,1,13,418861,FRATELLI D'ITALIA CON GIORGIA MELONI
1350979,2,14,418534,FORZA ITALIA
1350979,3,15,418519,LEGA PER SALVINI PREMIER
1350981,0,2,418144,MASTELLA NOI DI CENTRO EUROPEISTI
1350983,0,2,418144,MASTELLA NOI DI CENTRO EUROPEISTI
1350989,0,13,418293,PARTITO COMUNISTA ITALIANO
1350991,0,12,418237,ITALEXIT PER L'ITALIA
1351000,0,1,418481,AZIONE - ITALIA VIVA - CALENDA
1351001,0,2,418403,AZIONE - ITALIA VIVA - CALENDA
1351005,0,2,418437,AZIONE - ITALIA VIVA - CALENDA
1351006,0,2,418437,AZIONE - ITALIA VIVA - CALENDA
1351007,0,1,418484,AZIONE - ITALIA VIVA - CALENDA
1351008,0,5,418474,AZIONE - ITALIA VIVA - CALENDA
1351013,0,1,418484,AZIONE - ITALIA VIVA - CALENDA
1351014,0,12,418310,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351014,1,13,418861,FRATELLI D'ITALIA CON GIORGIA MELONI
1351014,2,14,418534,FORZA ITALIA
1351014,3,15,418519,LEGA PER SALVINI PREMIER
1351016,0,8,418576,AZIONE - ITALIA VIVA - CALENDA
1351018,0,12,418310,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351018,1,13,418861,FRATELLI D'ITALIA CON GIORGIA MELONI
1351018,2,14,418534,FORZA ITALIA
1351018,3,15,418519,LEGA PER SALVINI PREMIER
1351020,0,2,418441,AZIONE - ITALIA VIVA - CALENDA
1351021,0,1,418484,AZIONE - ITALIA VIVA - CALENDA
1351022,0,2,418441,AZIONE - ITALIA VIVA - CALENDA
1351080,0,8,418565,AZIONE - ITALIA VIVA - CALENDA
1351081,0,12,418283,AZIONE - ITALIA VIVA - CALENDA
1351083,0,13,418293,PARTITO COMUNISTA ITALIANO
1351084,0,12,418310,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351084,1,13,418861,FRATELLI D'ITALIA CON GIORGIA MELONI
1351084,2,14,418534,FORZA ITALIA
1351084,3,15,418519,LEGA PER SALVINI PREMIER
1351086,0,12,418310,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351086,1,13,418861,FRATELLI D'ITALIA CON GIORGIA MELONI
1351086,2,14,418534,FORZA ITALIA
1351086,3,15,418519,LEGA PER SALVINI PREMIER
1351091,0,12,418316,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351091,1,13,418867,FRATELLI D'ITALIA CON GIORGIA MELONI
1351091,2,14,418540,FORZA ITALIA
1351091,3,15,418525,LEGA PER SALVINI PREMIER
1351094,0,12,418316,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351094,1,13,418867,FRATELLI D'ITALIA CON GIORGIA MELONI
1351094,2,14,418540,FORZA ITALIA
1351094,3,15,418525,LEGA PER SALVINI PREMIER
1351096,0,12,418316,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351096,1,13,418867,FRATELLI D'ITALIA CON GIORGIA MELONI
1351096,2,14,418540,FORZA ITALIA
1351096,3,15,418525,LEGA PER SALVINI PREMIER
1351097,0,8,418576,AZIONE - ITALIA VIVA - CALENDA
1351100,0,12,418316,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351100,1,13,418867,FRATELLI D'ITALIA CON GIORGIA MELONI
1351100,2,14,418540,FORZA ITALIA
1351100,3,15,418525,LEGA PER SALVINI PREMIER
1351101,0,6,418408,FORZA ITALIA
1351101,1,7,418956,FRATELLI D'ITALIA CON GIORGIA MELONI
1351101,2,8,420686,LEGA PER SALVINI PREMIER
1351101,3,9,421038,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351103,0,8,418576,AZIONE - ITALIA VIVA - CALENDA
1351104,0,6,418408,FORZA ITALIA
1351104,1,7,418956,FRATELLI D'ITALIA CON GIORGIA MELONI
1351104,2,8,420686,LEGA PER SALVINI PREMIER
1351104,3,9,421038,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351137,0,7,419466,+EUROPA
1351137,1,8,416853,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1351137,2,9,418037,ALLEANZA VERDI E SINISTRA
1351137,3,10,416963,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351138,0,7,419466,+EUROPA
1351138,1,8,416853,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1351138,2,9,418037,ALLEANZA VERDI E SINISTRA
1351138,3,10,416963,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351139,0,7,419466,+EUROPA
1351139,1,8,416853,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1351139,2,9,418037,ALLEANZA VERDI E SINISTRA
1351139,3,10,416963,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351142,0,7,419470,+EUROPA
1351142,1,8,416957,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1351142,2,9,418041,ALLEANZA VERDI E SINISTRA
1351142,3,10,416967,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351143,0,7,419470,+EUROPA
1351143,1,8,416957,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1351143,2,9,418041,ALLEANZA VERDI E SINISTRA
1351143,3,10,416967,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351144,0,7,419470,+EUROPA
1351144,1,8,416957,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1351144,2,9,418041,ALLEANZA VERDI E SINISTRA
1351144,3,10,416967,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351257,0,7,418752,MOVIMENTO 5 STELLE
1351260,0,7,418752,MOVIMENTO 5 STELLE
1351276,0,3,418882,SUD CHIAMA NORD
1351323,0,2,418768,ITALEXIT PER L'ITALIA
1351336,0,2,418768,ITALEXIT PER L'ITALIA
1351344,0,5,418491,AZIONE - ITALIA VIVA - CALENDA
1351345,0,11,416886,FORZA ITALIA
1351345,1,12,418166,LEGA PER SALVINI PREMIER
1351345,2,13,418872,FRATELLI D'ITALIA CON GIORGIA MELONI
1351345,3,14,419659,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351347,0,5,418491,AZIONE - ITALIA VIVA - CALENDA
1351350,0,11,416886,FORZA ITALIA
1351350,1,12,418166,LEGA PER SALVINI PREMIER
1351350,2,13,418872,FRATELLI D'ITALIA CON GIORGIA MELONI
1351350,3,14,419659,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351353,0,5,418495,AZIONE - ITALIA VIVA - CALENDA
1351362,0,11,418748,FORZA ITALIA
1351362,1,12,418170,LEGA PER SALVINI PREMIER
1351362,2,13,418876,FRATELLI D'ITALIA CON GIORGIA MELONI
1351362,3,14,419663,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351366,0,11,418748,FORZA ITALIA
1351366,1,12,418170,LEGA PER SALVINI PREMIER
1351366,2,13,418876,FRATELLI D'ITALIA CON GIORGIA MELONI
1351366,3,14,419663,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351368,0,11,418748,FORZA ITALIA
1351368,1,12,418170,LEGA PER SALVINI PREMIER
1351368,2,13,418876,FRATELLI D'ITALIA CON GIORGIA MELONI
1351368,3,14,419663,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351369,0,13,418776,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1351369,1,14,418977,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351369,2,15,418981,ALLEANZA VERDI E SINISTRA
1351369,3,16,418973,+EUROPA
1351376,0,5,418648,FORZA ITALIA
1351376,1,6,418780,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351376,2,7,418961,FRATELLI D'ITALIA CON GIORGIA MELONI
1351376,3,8,419431,LEGA PER SALVINI PREMIER
1351379,0,7,418498,AZIONE - ITALIA VIVA - CALENDA
1351388,0,2,418768,ITALEXIT PER L'ITALIA
1351396,0,11,416886,FORZA ITALIA
1351396,1,12,418166,LEGA PER SALVINI PREMIER
1351396,2,13,418872,FRATELLI D'ITALIA CON GIORGIA MELONI
1351396,3,14,419659,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1351397,0,13,418776,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1351397,1,14,418977,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351397,2,15,418981,ALLEANZA VERDI E SINISTRA
1351397,3,16,418973,+EUROPA
1351398,0,5,418491,AZIONE - ITALIA VIVA - CALENDA
1351406,0,13,418776,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1351406,1,14,418977,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1351406,2,15,418981,ALLEANZA VERDI E SINISTRA
1351406,3,16,418973,+EUROPA
1351407,0,5,418495,AZIONE - ITALIA VIVA - CALENDA
