Tipo Elezione;Data elezione;Lista;Ripartizione;Nazione;Voti Liste;Schede Nulle;Schede Bianche;Schede Contestate;Votanti;Elettori
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA EQUATORIALE;0;0;0;0;0;29
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA EQUATORIALE;0;0;0;0;0;29
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA EQUATORIALE;0;0;0;0;0;29
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;MOZAMBICO;22;21;7;0;299;493
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;MOZAMBICO;40;21;7;0;299;493
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;MOZAMBICO;32;21;7;0;299;493
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;MOZAMBICO;151;21;7;0;299;493
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;ANGOLA;12;0;0;0;92;172
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;ANGOLA;17;0;0;0;92;172
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;ANGOLA;5;0;0;0;92;172
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;ANGOLA;33;0;0;0;92;172
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;GIBUTI;0;0;0;0;0;142
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;GIBUTI;0;0;0;0;0;142
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;GIBUTI;0;0;0;0;0;142
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;GIBUTI;0;0;0;0;0;142
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;SEYCHELLES;0;0;0;0;0;226
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;SEYCHELLES;0;0;0;0;0;226
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;SEYCHELLES;0;0;0;0;0;226
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;SEYCHELLES;0;0;0;0;0;226
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;CAPO VERDE;3;6;2;0;85;318
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;CAPO VERDE;30;6;2;0;85;318
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;CAPO VERDE;13;6;2;0;85;318
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;CAPO VERDE;19;6;2;0;85;318
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA BISSAU;0;0;0;0;0;27
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA BISSAU;0;0;0;0;0;27
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA BISSAU;0;0;0;0;0;27
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;GUINEA BISSAU;0;0;0;0;0;27
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;ESWATINI;0;0;0;0;0;36
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;ESWATINI;0;0;0;0;0;36
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;ESWATINI;0;0;0;0;0;36
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;ESWATINI;0;0;0;0;0;36
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;SAO TOME' E PRINCIPE;0;0;0;0;0;11
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;SAO TOME' E PRINCIPE;0;0;0;0;0;11
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;SAO TOME' E PRINCIPE;0;0;0;0;0;11
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;SAO TOME' E PRINCIPE;0;0;0;0;0;11
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;LESOTHO;0;0;0;0;0;4
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;LESOTHO;0;0;0;0;0;4
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;LESOTHO;0;0;0;0;0;4
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;LESOTHO;0;0;0;0;0;4
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;ARMENIA;3;2;1;0;28;62
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;ARMENIA;9;2;1;0;28;62
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;ARMENIA;1;2;1;0;28;62
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;ARMENIA;5;2;1;0;28;62
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;AZERBAIGIAN;6;1;0;0;38;84
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;AZERBAIGIAN;10;1;0;0;38;84
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;AZERBAIGIAN;4;1;0;0;38;84
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;AZERBAIGIAN;17;1;0;0;38;84
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;GEORGIA;11;3;2;0;67;142
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;GEORGIA;17;3;2;0;67;142
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;GEORGIA;8;3;2;0;67;142
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;GEORGIA;27;3;2;0;67;142
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;KIRGHIZISTAN;0;0;0;0;0;14
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;KIRGHIZISTAN;0;0;0;0;0;14
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;KIRGHIZISTAN;0;0;0;0;0;14
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;KIRGHIZISTAN;0;0;0;0;0;14
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;TAGIKISTAN;0;0;0;0;0;10
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;TAGIKISTAN;0;0;0;0;0;10
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;TAGIKISTAN;0;0;0;0;0;10
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;TAGIKISTAN;0;0;0;0;0;10
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;TURKMENISTAN;0;0;0;0;0;8
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;TURKMENISTAN;0;0;0;0;0;8
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;TURKMENISTAN;0;0;0;0;0;8
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;TURKMENISTAN;0;0;0;0;0;8
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;BRUNEI;0;0;0;0;0;25
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;BRUNEI;0;0;0;0;0;25
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;BRUNEI;0;0;0;0;0;25
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;BRUNEI;0;0;0;0;0;25
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;ISOLE MARSHALL;0;0;0;0;0;3
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;ISOLE MARSHALL;0;0;0;0;0;3
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;ISOLE MARSHALL;0;0;0;0;0;3
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;ISOLE MARSHALL;0;0;0;0;0;3
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;STATI FEDERATI DI MICRONESIA;0;0;0;0;0;1
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;STATI FEDERATI DI MICRONESIA;0;0;0;0;0;1
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;STATI FEDERATI DI MICRONESIA;0;0;0;0;0;1
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;STATI FEDERATI DI MICRONESIA;0;0;0;0;0;1
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;PALAU;0;0;0;0;0;5
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;PALAU;0;0;0;0;0;5
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;PALAU;0;0;0;0;0;5
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;PALAU;0;0;0;0;0;5
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;TIMOR ORIENTALE;0;0;0;0;0;14
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;TIMOR ORIENTALE;0;0;0;0;0;14
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;TIMOR ORIENTALE;0;0;0;0;0;14
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;TIMOR ORIENTALE;0;0;0;0;0;14
Camera Estero;25/09/2022;AZIONE - ITALIA VIVA - CALENDA;AFRICA ASIA OCEANIA ANTARTIDE;CIRCOSCRIZIONE AUTONOMA;81;26;2;0;434;2570
Camera Estero;25/09/2022;LEGA PER SALVINI PREMIER - FORZA ITALIA - FRATELLI D'ITALIA;AFRICA ASIA OCEANIA ANTARTIDE;CIRCOSCRIZIONE AUTONOMA;44;26;2;0;434;2570
Camera Estero;25/09/2022;MOVIMENTO 5 STELLE;AFRICA ASIA OCEANIA ANTARTIDE;CIRCOSCRIZIONE AUTONOMA;162;26;2;0;434;2570
Camera Estero;25/09/2022;PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA;AFRICA ASIA OCEANIA ANTARTIDE;CIRCOSCRIZIONE AUTONOMA;54;26;2;0;434;2570
